"tract","Name","Median_Rent_2012-16"
6077003306,"Stockton, CA",980
1097005100,"Chickasaw, AL",979
37063001809,"Durham, NC",972
17163503334,"Belleville, IL",970
28047003800,"Gulfport, MS",970
35023970000,"Animas, NM",969
45079000700,"Elmwood Park, Columbia, SC",968
12091020700,"Crestview, FL",967
11001007603,"Southeast Washington, Washington, DC",966
6037120030,"Panorama City, Los Angeles, CA",965
13121011506,"Brookfield Country Club, Roswell, GA",964
12073002410,"Tallahassee, FL",964
6065045207,"Indio, CA",963
6065044102,"Banning, CA",955
8031003500,"North, Denver, CO",953
32031001501,"Northeast Reno, Reno, NV",951
12035060301,"Palm Coast, FL",950
6065043821,"Beaumont, CA",936
51161030300,"Salem, VA",932
6067007019,"North Sacramento, Sacramento, CA",926
42101030200,"Frankford, Philadelphia, PA",924
39049007941,"Golfview Woods, Columbus, OH",923
19121060100,"Winterset, IA",921
47147080604,"Greenbrier, TN",920
27141030503,"Elk River, MN",918
12057011804,"Pinecrest West Park, Tampa, FL",916
17161022000,"Stewartville, Moline, IL",914
27123036400,"Macalester - Groveland, Saint Paul, MN",912
47165020407,"White House, TN",911
45045003103,"Fountain Inn, SC",907
4019004627,"Casas Adobes Terrace, Tucson, AZ",904
37139960200,"Elizabeth City, NC",901
6037234901,"Park Mesa Heights, Los Angeles, CA",897
55071000300,"Manitowoc, WI",896
13217100800,"Covington, GA",896
26163501900,"Morningside, Detroit, MI",895
23019018000,"Levant, ME",894
53033030006,"Federal Way, WA",893
48113015304,"Irving, TX",891
20091052417,"Lenexa, KS",890
24510151000,"Dorchester, Baltimore, MD",888
34007607200,"Runnemede, NJ",883
26029000100,"Elmira, MI",881
48113011701,"Pleasant Grove, Dallas, TX",879
41071030302,"Newberg, OR",877
9003468102,"Salmon Brook, Granby, CT",862
54037972300,"Kearneysville, WV",855
51041100300,"Richmond, VA",840
18109510600,"Martinsville, IN",838
42117950500,"Mainesburg, PA",836
10005050200,"Ellendale, DE",831
41067031100,"Vose, Beaverton, OR",827
4019003902,"Sunnyside, Tucson, AZ",823
40109107804,"Del City, OK",823
5069000302,"White Hall, AR",821
42001031101,"McSherrystown, PA",816
36067000700,"Northside, Syracuse, NY",814
12083002702,"Dunnellon, FL",806
42071014602,"Kirkwood, PA",802
18095011501,"Anderson, IN",802
18097340800,"Speedway, IN",799
42015950800,"Ulster, PA",796
42133020521,"Spring Grove, PA",795
48001950902,"Palestine, TX",794
12031000600,"Southside, Jacksonville, FL",792
27163070602,"Stillwater, MN",788
1125010301,"Northport, AL",786
36029015600,"Irving, NY",781
22051020700,"Kenner, LA",780
18089021800,"Hammond, IN",777
47157022112,"Whitehaven, Memphis, TN",774
23009966200,"Bernard, Tremont, ME",771
21093000600,"Radcliff, KY",770
48231961000,"Greenville, TX",764
55031020500,"Superior, WI",764
40143006907,"Tulsa, OK",764
48303001709,"Wester, Lubbock, TX",761
13089023102,"Decatur, GA",757
53059950200,"Washougal, WA",749
26147640100,"Saint Clair, MI",745
17113001403,"Bloomington, IL",745
47163042100,"Kingsport, TN",744
44007003100,"Mount Hope, Providence, RI",743
45029970500,"Walterboro, SC",742
18085962300,"Warsaw, IN",740
20209045100,"Rosedale, Kansas City, KS",735
6071010421,"Twentynine Palms, CA",733
16017950300,"Sandpoint, ID",728
23027041000,"Winterport, ME",727
39049009900,"Busch, Columbus, OH",725
54023969400,"Keyser, WV",725
17091010100,"Grant Park, IL",716
39175938500,"Upper Sandusky, OH",716
48029150300,"Englewood, San Antonio, TX",713
5131000200,"Fort Smith, AR",710
18167010500,"West Terre Haute, IN",706
40109108804,"Choctaw, OK",701
42043025300,"Millersburg, PA",701
42051261700,"Uniontown, PA",698
37081011904,"Greensboro, NC",695
39099801200,"Lansingville, Youngstown, OH",693
40079040102,"Pocola, OK",689
1089001500,"Huntsville, AL",688
12055961603,"Lake Placid, FL",683
55079021200,"Town of Lake, Milwaukee, WI",680
23011023001,"Winslow, ME",676
1077011400,"Florence, AL",674
37007920600,"Morven, NC",673
48037010600,"Texarkana, TX",666
47009011602,"Maryville, TN",662
42003551300,"McKeesport, PA",661
17031031200,"Uptown, Chicago, IL",658
42085032200,"Greenville, PA",657
48507950100,"Batesville, TX",653
37083930700,"Littleton, NC",650
19153004800,"Capitol Park, Des Moines, IA",646
48449950800,"Mount Pleasant, TX",642
18141000800,"Northshore Triangle, South Bend, IN",642
51089010200,"Collinsville, VA",629
41065970700,"The Dalles, OR",626
5011950100,"Warren, AR",625
47045964200,"Dyersburg, TN",625
39101010400,"Marion, OH",624
47171080300,"Unicoi, TN",624
40109101000,"Central Oklahoma City, Oklahoma City, OK",618
16077960200,"American Falls, ID",618
6093000500,"Seiad Valley, CA",618
47075930400,"Brownsville, TN",615
35013001805,"Anthony, NM",613
19141490300,"Sheldon, IA",609
37039930602,"Murphy, NC",597
55115100300,"Shawano, WI",596
21003920100,"Scottsville, KY",591
55117010601,"Sheboygan Falls, WI",586
21067000102,"Northside District, Lexington, KY",579
26071000500,"Crystal Falls, MI",579
29127960400,"Hannibal, MO",578
72023830604,"Cabo Rojo, PR",577
72021031611,"Bayamón, PR",568
30061964600,"Saint Regis, MT",568
5135470400,"Cave City, AR",567
47037010601,"Madison, Nashville, TN",567
48141001115,"Mesa Hills, El Paso, TX",565
20021958300,"Columbus, KS",561
47163042802,"Bristol, TN",560
19145490400,"Clarinda, IA",552
29179380200,"Ellington, MO",551
5149952600,"Plainview, AR",548
12057003000,"Tampa Heights, Tampa, FL",547
38079951600,"Rolla, ND",543
1015002101,"Jacksonville, AL",543
47099960700,"Loretto, TN",542
24001002100,"Lonaconing, MD",542
42005950700,"Rural Valley, PA",540
17067953800,"Carthage, IL",535
48293970300,"Mexia, TX",535
1043965100,"Hanceville, AL",530
49001100100,"Beaver, UT",521
47111970100,"Red Boiling Springs, TN",516
21055930200,"Marion, KY",510
72025200500,"Caguas, PR",500
47055920700,"Prospect, TN",498
5063490300,"Batesville, AR",494
22089071000,,
36087010802,"New City, NY",3250
36047016400,"Kings County, NY",3028
6073017107,"Encinitas, CA",2935
6037620301,"Manhattan Beach, CA",2803
8005086700,"Tallyn's Reach, Aurora, CO",2789
6065040613,"Eastvale, CA",2714
9001050600,"Westport, CT",2643
36059518600,"Jericho, NY",2614
51059422403,"Alexandria, VA",2524
51059491102,"Centreville, VA",2457
12011070209,"Davie, FL",2430
34003035200,"Woodcliff Lake, NJ",2411
12071080203,"Sea Oats, Sanibel, FL",2367
6037106646,"Granada Hills, Los Angeles, CA",2250
34027042301,"Morris Plains, NJ",2005
12019030703,"Fleming Island, FL",1825
6059032047,"Mission Viejo, CA",1782
24025301703,"Abingdon, MD",1762
25025000503,"Brighton, Boston, MA",1715
6073008702,"Birdland, San Diego, CA",1690
53033004800,"Fremont, Seattle, WA",1684
12086007805,"Kendall, FL",1628
39041011412,"Dublin, OH",1578
6065031703,"Arlington South, Riverside, CA",1558
6085511608,"Stanford, CA",1556
21015070307,"Florence, KY",1534
24031700310,"Churchill Village South, Germantown, MD",1487
6053012200,"Pacific Grove, CA",1474
42029302101,"Malvern, PA",1463
29095008200,"South Kansas City, Kansas City, MO",1440
12103024513,"Pinellas Park, FL",1419
6037554301,"Bellflower, CA",1357
39025040303,"Loveland, OH",1323
17031100300,"Norwood Park, Chicago, IL",1320
37183053601,"Weycroft, Cary, NC",1219
6037297201,"San Pedro, Los Angeles, CA",1205
17031820201,"Burr Ridge, IL",1193
48201423600,"Southwest Houston, Houston, TX",1192
48121021629,"Castle Hills, The Colony, TX",1176
6037433801,"South El Monte, CA",1164
25021406101,"Medfield, Medfield, MA",1164
51810040600,"Northwest, Virginia Beach, VA",1154
6079010204,"Paso Robles, CA",1154
6037123304,"North Hollywood, Los Angeles, CA",1134
13117130507,"Cumming, GA",1132
12057013702,"Riverview, FL",1119
6073010111,"San Ysidro, San Diego, CA",1113
25025170502,"Revere, MA",1112
12011091100,"441 Corridor, Hollywood, FL",1111
12021010702,"East Naples, Naples, FL",1108
48453002208,"Meadows At Trinity Crossing, Austin, TX",1106
9011709100,"Griswold, CT",1070
32003002808,"Las Vegas, NV",1055
34025812200,"Eatontown, NJ",1036
25015821500,"Hatfield, MA",1033
42063961102,"Indiana, PA",969
48029181819,"Northwest Side, San Antonio, TX",958
13135050309,"Duluth, GA",946
37183053712,"Northwest Raleigh, Raleigh, NC",930
29189221800,"Berkeley, MO",923
17197884005,"Custer Park, IL",900
6031000403,"Lemoore, CA",899
42101016701,"North Philadelphia, Philadelphia, PA",874
42101033300,"Northeast Philadelphia, Philadelphia, PA",872
12105013102,"Auburndale, FL",852
36055014901,"Spencerport, NY",848
23031030201,"Sanford, Sanford, ME",842
6067007301,"North Highlands, CA",839
12001002217,"Gainesville, FL",834
6115041100,"Dobbins, CA",834
12103025015,"Terrace Park & Five Towns, Saint Petersburg, FL",825
12103025415,"Newport, Clearwater, FL",810
29027070800,"Holts Summit, MO",807
54081000500,"Beckley, WV",787
48113015306,"Irving, TX",783
55077960200,"Montello, WI",782
47125100602,"Clarksville, TN",776
12057001800,"East Tampa, Tampa, FL",774
36029014000,"East Aurora, NY",764
36035970200,"Mayfield, NY",760
42043024300,"Hershey, PA",758
28049000900,"Jackson, MS",754
37001020400,"Burlington, NC",752
39061007900,"Northside, Cincinnati, OH",751
10005050302,"Bridgeville, DE",750
6103000800,"Tehama County, CA",749
4013114401,"Estrella Village, Phoenix, AZ",738
47009011001,"Maryville, TN",736
39155930600,"Southington, OH",722
26099228000,"Utica, MI",721
39151701300,"Canton, OH",720
45063020509,"West Columbia, SC",699
42097082300,"Herndon, PA",680
42113960200,"Forksville, PA",679
12073001101,"College Terrace, Tallahassee, FL",671
29109470500,"Aurora, MO",669
51117930800,"Buffalo Junction, VA",664
45077010403,"Pickens, SC",663
24043010802,"Williamsport, MD",652
17201003602,"Rockford, IL",641
29147470200,"Maryville, MO",631
1047956202,"Valley Grande, AL",631
5107480300,"West Helena, Helena-West Helena, AR",624
48427950202,"Roma, TX",611
47097050300,"Halls, TN",607
48375010100,"Amarillo, TX",605
55083100600,"Suring, WI",594
48245011303,"Beaumont, TX",591
48083950700,"Santa Anna, TX",555
45041001900,"Johnsonville, SC",547
72119130601,"Hato Candal, Río Grande, PR",541
54045956900,"Logan, WV",526
51027010200,"Big Rock, VA",526
22005031000,"Donaldsonville, LA",498
21095970800,"Harlan, KY",458
5037950300,"Wynne, AR",263
17111864204,,
36103134902,"Smithtown, NY",3501
17031800100,"Glencoe, IL",3501
51059470300,"McLean, VA",3431
6001408000,"Woodminster, Oakland, CA",3159
6081613200,"Central Portola Valley, Portola Valley, CA",3038
39061024200,"Cincinnati, OH",2820
51059432500,"Springfield, VA",2500
6037430301,"Monrovia, CA",2500
15003008908,"Mililani, HI",2359
42045407201,"Media, PA",2352
15003007811,"Aiea, HI",2276
36061009500,"Midtown, New York, NY",2231
36061004000,"Lower Manhattan, New York, NY",2187
36103158315,"Coram, NY",2100
34027042200,"Cedar Knolls, Hanover, NJ",2071
32003005835,"Las Vegas, NV",2000
36119007401,"Mamaroneck, NY",1989
6071000401,"Chino, CA",1957
6067009326,"Sacramento, CA",1917
6037276604,"Playa del Rey, Los Angeles, CA",1891
6001442400,"South Sundale, Fremont, CA",1878
6037119400,"Arleta, Los Angeles, CA",1848
6037403312,"Westmont, City of Industry, CA",1847
48201312600,"Museum District, Houston, TX",1816
42003474203,"Upper Saint Clair, PA",1816
17163503800,"Scott Air Force Base, IL",1782
42017104601,"Doylestown, PA",1767
48157674601,"Greatwood Shores, Sugar Land, TX",1719
36047045300,"Kings County, NY",1716
6085505900,"Santa Clara, CA",1707
36103169703,"Baiting Hollow, NY",1705
26099240700,"Clinton Township, MI",1691
17031222200,"Bucktown, Chicago, IL",1607
6073019208,"Vista, CA",1576
34023001414,"Edison, NJ",1562
6017031700,"El Dorado Hills, CA",1556
12086012400,"Hialeah, FL",1556
36047100400,"Kings County, NY",1550
6037701802,"Pico, Santa Monica, CA",1530
36085027302,"Richmond County, NY",1523
9001010101,"Greenwich, CT",1510
31153010205,"Bellevue, NE",1486
48491020509,"Avery Ranch Parkside, Austin, TX",1485
35001003730,"Heritage East, Albuquerque, NM",1471
53011041333,"Burnt Bridge Creek, Vancouver, WA",1464
6073016607,"Santee, CA",1443
6013347000,"Lafayette, CA",1440
51013102600,"Douglas Park, Arlington, VA",1439
36119014604,"Montrose, NY",1436
36001014302,"Selkirk, NY",1407
34023002301,"Colonia, Woodbridge Township, NJ",1403
36119014000,"Buchanan, NY",1401
10001041802,"Dover, DE",1399
42029302705,"West Chester, PA",1398
6073013802,"Spring Valley, CA",1398
45045002814,"Greer, SC",1395
12031013800,"Jacksonville, FL",1394
12103025501,"Highland Lakes, Clearwater, FL",1375
6037181400,"Northeast Los Angeles, Los Angeles, CA",1375
6037119002,"Arleta, Los Angeles, CA",1363
33015069700,"Portsmouth, NH",1358
34023007102,"Sayreville, NJ",1351
42095017502,"Easton, PA",1348
34025806202,"West Long Branch, NJ",1343
32003002983,"Las Vegas, NV",1340
26125157600,"West Bloomfield Township, MI",1337
36081051600,"Queens County, NY",1321
51810046013,"Virginia Beach, VA",1312
12095017013,"Orlando, FL",1303
49035112804,"Sandy, UT",1299
17031811900,"River Forest, IL",1294
6037481402,"San Gabriel, CA",1290
12103027703,"Indian Shores, FL",1262
51810046221,"Virginia Beach, VA",1250
17089852805,"North Aurora, IL",1241
12099002700,"West Palm Beach, FL",1228
51101950101,"Aylett, VA",1228
42077006905,"Coopersburg, PA",1213
18097390300,"Franklin Township, Indianapolis, IN",1208
13121003200,"Cabbagetown, Atlanta, GA",1200
36047043600,"Kings County, NY",1193
49049001501,"Little Rock Canyon, Provo, UT",1190
25027721101,"Oakham, MA",1175
26163563700,"Canton, MI",1164
4013092308,"Glendale, AZ",1163
48085031406,"Allen, TX",1162
25021413100,"Norwood, MA",1147
37067002502,"Winston-Salem, NC",1146
17111871600,"Trout Valley, IL",1134
8069001110,"Foothills Green, Fort Collins, CO",1130
12086013700,"Hialeah, FL",1121
13089023505,"Decatur, GA",1119
26125171400,"Oak Park, MI",1095
41051000100,"Sellwood - Moreland, Portland, OR",1090
24033801805,"Temple Hills, MD",1085
25005642500,"Fall River, MA",1078
6067007415,"Sacramento, CA",1057
11001007409,"Southeast Washington, Washington, DC",1056
12031014102,"Beaches, Jacksonville Beach, FL",1041
8005007704,"Highline Villages, Aurora, CO",1039
47157021125,"Cordova, Memphis, TN",1036
22051024500,"New Orleans, LA",1035
51710000202,"Bay View, Norfolk, VA",1033
47149040502,"Lascassas, TN",1033
40047001300,"Enid, OK",1023
51015071000,"Greenville, VA",1017
26111290500,"Midland, MI",1011
27109000901,"Rochester, MN",1008
46103011500,"Box Elder, SD",1004
15001021010,"Pāhoa, HI",1003
48085032003,"Glen Eden, Plano, TX",986
47037010201,"Nashville, TN",985
37097061602,"Mooresville, NC",983
4019004415,"Menlo Park, Tucson, AZ",973
53053071803,"Lakewood, WA",967
17019001302,"Savoy, IL",966
10003012700,"Wilmington, DE",961
37183053516,"Misty Woods Apartments, Cary, NC",960
8067970900,"Durango, CO",959
17031700401,"South Side, Chicago, IL",959
17031430400,"Grand Crossing, Chicago, IL",955
36029009501,"Amherst, NY",948
6033001100,"Loch Lomond, CA",946
53073000700,"Roosevelt, Bellingham, WA",940
47157008700,"Berclair, Memphis, TN",934
39017011117,"Butler County, OH",934
42089301302,"Kunkletown, PA",931
40109108802,"Choctaw, OK",928
42043021800,"Harrisburg, PA",922
37183053009,"Colonial Heights, Raleigh, NC",915
8113968102,"Mountain Village, CO",913
39049007193,"The Pines, Westerville, OH",909
35049001106,"Santa Fe, NM",906
42077001200,"Allentown, PA",902
48439111308,"Mansfield, TX",900
32003005439,"Pittmann, Henderson, NV",891
55027960400,"Beaver Dam, WI",888
6099003603,"Turlock, CA",886
32003004916,"Las Vegas, NV",883
48221160302,"Granbury, TX",878
26147640200,"Saint Clair, MI",871
12103025308,"Seminole, FL",869
6033000400,"Lakeport, CA",858
19103001802,"Twain, Iowa City, IA",850
20177003902,"Berryton, KS",850
12113010400,"Milton, FL",846
23005017001,"Standish, ME",842
42071000300,"Lancaster, PA",832
9003416000,"New Britain, CT",827
49057200100,"Ogden, UT",825
48309002800,"Landon Branch, Waco, TX",820
26081011302,"Northview, Grand Rapids, MI",820
48049950300,"Blanket, TX",814
26075006304,"Clarklake, MI",813
55137960600,"Wautoma, WI",813
36057072700,"Fultonville, NY",810
26159010900,"Paw Paw, MI",804
13153020105,"Warner Robins, GA",798
40109100800,"Central Oklahoma City, Oklahoma City, OK",796
37085070904,"Angier, NC",795
13139001201,"Gainesville, GA",792
19153010803,"Pleasant Hill, IA",790
51710004400,"Broad Creek, Norfolk, VA",788
36051030800,"Mount Morris, NY",774
30111000704,"Heights, Billings, MT",774
18163003600,"Evansville, IN",774
41047001701,"East Lancaster, Salem, OR",766
17031300800,"South Lawndale, Chicago, IL",764
4013116900,"Alhambra, Phoenix, AZ",763
48199030400,"Kountze, TX",756
20173009200,"Wichita, KS",751
39035154501,"Garfield Heights, OH",751
36115092000,"Eagle Bridge, NY",744
8041005400,"Southeast Colorado Springs, Colorado Springs, CO",744
39153533400,"Akron, OH",738
19013001301,"Waterloo, IA",736
13103030100,"Springfield, GA",732
17031821200,"Blue Island, IL",731
33011018501,"Greenville, NH",729
42127960200,"Lakewood, PA",728
39133600102,"Hiram, OH",724
45045001600,"Taylors, SC",723
55079180200,"Cudahy, WI",723
18019050501,"Clarksville, IN",723
28003950200,"Corinth, MS",720
39151711900,"North Canton, OH",715
48485010700,"Wichita Falls, TX",714
6065046200,"Blythe, CA",714
48201254400,"Middletown, Baytown, TX",713
51530930600,"Buena Vista, VA",709
37193961002,"Wilkesboro, NC",708
39035151600,"East Cleveland, OH",706
1073002000,"South Eastlake, Birmingham, AL",704
37175960500,"Brevard, NC",701
48113007810,"Lake Highlands, Dallas, TX",701
51760041300,"Randolph, Richmond, VA",700
38017000502,"NDSU, Fargo, ND",698
47011010900,"Cleveland, TN",697
45043920202,"Andrews, SC",697
6019007100,"Selma, CA",695
26099222800,"New Baltimore, MI",690
47065012300,"East Chattanooga Neighborhood Association, Chattanooga, TN",685
16049960300,"Cottonwood, ID",682
42003523600,"Pittsburgh, PA",674
39059977500,"Cambridge, OH",669
39039958500,"Defiance, OH",663
55079017500,"Lincoln Village, Milwaukee, WI",660
21179930400,"Bardstown, KY",655
55141010400,"Marshfield, WI",650
47141001100,"Baxter, TN",649
54059957100,"Kermit, WV",649
48061012900,"Brownsville, TX",646
8043978200,"Florence, CO",646
18163002400,"Diamond - Stringtown, Evansville, IN",641
4013105503,"La Mancha, Phoenix, AZ",635
21123960200,"Buffalo, KY",632
39143961500,"Fremont, OH",631
39113115002,"Vandalia, OH",630
13137000400,"Mount Airy, GA",630
39161020200,"Convoy, OH",628
6077000402,"Civic Center, Stockton, CA",628
42039110600,"Crawford County, PA",628
1031010400,"Elba, AL",628
39155932702,"Niles, OH",624
45025950600,"Cheraw, SC",624
4019000900,"Barrio Santa Rosa, Tucson, AZ",621
42107003800,"Pine Grove, PA",619
13011970100,"Alto, GA",619
37023020100,"Morganton, NC",614
28091950400,"Columbia, MS",612
39015951500,"Sardinia, OH",612
39151701200,"Canton, OH",608
46019967600,"Butte County, SD",601
20173004000,"South Central, Wichita, KS",597
22075050400,"Plaquemines County, LA",577
22121020100,"Port Allen, LA",576
22001960600,"Rayne, LA",576
20053086600,"Ellsworth, KS",575
37023021202,"Hickory, NC",570
18149954200,"North Judson, IN",563
17001000400,"Quincy, IL",557
