"tract","Name","Employment_Rate_rP_gP_pall"
42077006701,"Allentown, PA",0.8727
25021419700,"Braintree, MA",0.8727
55009002003,"Green Bay, WI",0.8726
19153010705,"Altoona, IA",0.8726
39017013300,"Middletown, OH",0.8726
26073000500,"Mount Pleasant, MI",0.8725
36055012202,"Pittsford, NY",0.8725
27089080100,"Middle River, MN",0.8725
39035176200,"Cuyahoga County, OH",0.8725
21117065200,"Fort Wright, KY",0.8725
27145010402,"Albany, MN",0.8725
36055013901,"Rochester, NY",0.8725
8095967700,"Haxtun, CO",0.8724
30087000300,"Colstrip, MT",0.8724
27053025805,"West Bloomington, Bloomington, MN",0.8724
27005450900,"Detroit Lakes, MN",0.8724
27137013000,"Virginia, MN",0.8723
6075012902,"Cow Hollow, San Francisco, CA",0.8723
27045960300,"Spring Valley, MN",0.8723
51107611016,"Ashburn, VA",0.8722
55117010300,"Elkhart Lake, WI",0.8722
42077006308,"Macungie, PA",0.8722
37185950102,"Littleton, NC",0.8722
20083461100,"Jetmore, KS",0.8722
55073001900,"Marathon City, WI",0.8721
39151712602,"Louisville, OH",0.8721
31149974600,"Bassett, NE",0.8721
9011703000,"West Mystic, Groton, CT",0.8721
38015011103,"Bismarck, ND",0.8721
27123040302,"White Bear Lake, MN",0.872
27123040901,"Mounds View, MN",0.872
55079018400,"Bay View, Milwaukee, WI",0.872
29137960100,"Monroe City, MO",0.872
15003008928,"Mililani Mauka - Launani Valley, Mililani, HI",0.872
39081001000,"Steubenville, OH",0.872
27007450200,"Bemidji, MN",0.8719
36103158403,"Middle Island, NY",0.8719
17197881700,"Joliet, IL",0.8719
31107976200,"Verdigre, NE",0.8719
46103011001,"Rapid City, SD",0.8719
9013530302,"Vernon, CT",0.8719
55079130200,"Hales Corners, WI",0.8719
38093967400,"Jamestown, ND",0.8718
36087013001,"Orangeburg, NY",0.8718
48453000601,"University of Texas at Austin, Austin, TX",0.8718
42079210400,"Hughestown, PA",0.8718
44007012702,"Greenville, Smithfield, RI",0.8718
46065977900,"Pierre, SD",0.8717
27143170300,"Gaylord, MN",0.8717
27123035000,"Merriam Park, Saint Paul, MN",0.8717
36059521000,"North Massapequa, NY",0.8717
19157370200,"Grinnell, IA",0.8717
36119002107,"Colonial Heights, Yonkers, NY",0.8717
17015960200,"Savanna, IL",0.8716
55015020500,"Chilton, WI",0.8716
55075961200,"Marinette, WI",0.8716
46011959000,"Brookings, SD",0.8716
27141030300,"St. Cloud, MN",0.8715
27153790800,"Grey Eagle, MN",0.8715
55039042200,"Kewaskum, WI",0.8715
27053020600,"Minneapolis, MN",0.8715
27163071014,"Woodbury, MN",0.8715
31059091600,"Fairmont, NE",0.8715
49011125600,"Clearfield, UT",0.8714
55009021304,"Green Bay, WI",0.8714
36027150006,"Red Hook, NY",0.8714
55055101100,"Jefferson, WI",0.8713
19043070100,"McGregor, IA",0.8713
39157021900,"Uhrichsville, OH",0.8713
33017080204,"Durham, NH",0.8713
25017317302,"North Chelmsford, Chelmsford, MA",0.8712
27123031900,"St. Anthony Park, Saint Paul, MN",0.8712
34021002702,"Hamilton Township, NJ",0.8712
27161790500,"Waseca, MN",0.8711
42091203208,"Blue Bell, PA",0.8711
29186960200,"Ste. Genevieve, MO",0.8711
39153530108,"Twinsburg, OH",0.8711
39095003700,"ONYX, Toledo, OH",0.8711
17137952200,"Murrayville, IL",0.8711
42095016901,"Nazareth, PA",0.8711
48085031659,"Plano, TX",0.8711
55043960300,"Fennimore, WI",0.8711
27053026018,"Eden Prairie, MN",0.871
29201780300,"Oran, MO",0.871
38003968200,"Valley City, ND",0.871
27053026509,"Minneapolis, MN",0.8709
55009021000,"Green Bay, WI",0.8709
31137967100,"Holdrege, NE",0.8709
42097081400,"Fairview-Ferndale, PA",0.8709
36001013901,"Albany, NY",0.8709
42003477200,"Pittsburgh, PA",0.8709
55055101300,"Fort Atkinson, WI",0.8708
39049007205,"Central College, New Albany, OH",0.8708
36103146613,"Holbrook, NY",0.8708
53075001000,"Pomeroy, WA",0.8708
39147962700,"Fostoria, OH",0.8708
42077005702,"Fullerton, PA",0.8708
20091052415,"Country Ridge, Lenexa, KS",0.8708
27053026711,"Maple Grove, MN",0.8708
9007541500,"Middletown, CT",0.8708
42071011300,"Columbia, PA",0.8708
9009150800,"Milford, CT",0.8707
27027030103,"Moorhead, MN",0.8707
55009021302,"Green Bay, WI",0.8707
27047180200,"Hartland, MN",0.8707
34035053602,"Branchburg, NJ",0.8707
31055007441,"West Omaha, Omaha, NE",0.8706
55073000900,"Schofield, WI",0.8706
38017010303,"Stone Bridges, Fargo, ND",0.8706
27053105100,"Bryn Mawr, Minneapolis, MN",0.8706
36093032901,"Schenectady, NY",0.8706
27105105600,"Worthington, MN",0.8706
31153010618,"Papillion, NE",0.8706
17001010600,"Quincy, IL",0.8706
19049050700,"Adel, IA",0.8706
36029015201,"Hamburg, NY",0.8705
25023525104,"Bridgewater, MA",0.8705
42011011800,"Birdsboro, PA",0.8705
36055013507,"Rochester, NY",0.8705
19075960100,"Reinbeck, IA",0.8705
19061000802,"Dubuque, IA",0.8705
8019014800,"Idaho Springs, CO",0.8705
36065024301,"Rome, NY",0.8705
55021970300,"Wisconsin Dells, WI",0.8705
31039972700,"Beemer, NE",0.8704
55087011700,"Kimberly, WI",0.8704
42063961700,"Homer City, PA",0.8704
9003400200,"Berlin, CT",0.8704
55073002000,"Stratford, WI",0.8703
18003010500,"Fort Wayne, IN",0.8703
37183053408,"Cary, NC",0.8703
55025013200,"Dane County, WI",0.8703
27053111400,"Lynnhurst, Minneapolis, MN",0.8703
39095009300,"Berkey, OH",0.8703
29189219600,"St. Louis, MO",0.8703
48285000400,"Shiner, TX",0.8703
25017314302,"Dracut, MA",0.8702
19161080100,"Schaller, IA",0.8702
46029954301,"Watertown, SD",0.8702
72129220700,"San Lorenzo, PR",0.8702
36091062507,"Saratoga County, NY",0.8702
55015020600,"New Holstein, WI",0.8701
13307960100,"Preston, GA",0.8701
55109121000,"Roberts, WI",0.8701
31141965700,"Columbus, NE",0.8701
34035053704,"Somerset County, NJ",0.87
39107968000,"Fort Recovery, OH",0.87
42095010100,"Bethlehem, PA",0.87
27015960500,"Sleepy Eye, MN",0.87
36027060302,"Fishkill, NY",0.87
27053022102,"Willow Park, Saint Louis Park, MN",0.87
46005957000,"Huron, SD",0.8699
55097960100,"Rosholt, WI",0.8699
25021413401,"Norwood, MA",0.8698
21111007800,"Louisville, KY",0.8698
36029009009,"Getzville, NY",0.8698
27053027202,"Long Lake, MN",0.8698
55119960400,"Medford, WI",0.8698
39149971500,"Anna, OH",0.8697
55079005200,"Nash Park, Milwaukee, WI",0.8697
55079120203,"Greenfield, WI",0.8697
15003005000,"Liliha - Kapalama, Honolulu, HI",0.8697
42007600602,"Beaver Falls, PA",0.8697
31093970500,"Saint Paul, NE",0.8697
54033031900,"Shinnston, WV",0.8696
19065080100,"West Union, IA",0.8696
39093050400,"Amherst, OH",0.8696
46037952800,"Webster, SD",0.8696
27123034701,"Conway, Saint Paul, MN",0.8696
42095017402,"Easton, PA",0.8696
20039951200,"Oberlin, KS",0.8695
27039950400,"Hayfield, MN",0.8695
55073001500,"Merrill, WI",0.8695
36029000700,"South Abbott, Buffalo, NY",0.8695
31003979800,"Elgin, NE",0.8695
46079960200,"Madison, SD",0.8695
19013002700,"Waterloo, IA",0.8694
31185969800,"York, NE",0.8694
55021970500,"Portage, WI",0.8694
27127750300,"Redwood Falls, MN",0.8694
29071800202,"Washington, MO",0.8693
18051050100,"Owensville, IN",0.8693
36011041700,"Auburn, NY",0.8693
25021419100,"Braintree, MA",0.8693
17119403001,"Edwardsville, IL",0.8693
55133201800,"Glenbrook, Muskego, WI",0.8693
19157370300,"Grinnell, IA",0.8693
29189220445,"St. Louis, MO",0.8693
27111961100,"Fergus Falls, MN",0.8692
56003962600,"Basin, WY",0.8692
18163003100,"Westside, Evansville, IN",0.8692
27003050810,"Blaine, MN",0.8692
17123961300,"Sparland, IL",0.8692
36067013100,"Syracuse, NY",0.8692
25017357400,"Belmont, MA",0.8691
36099950200,"Seneca Falls, NY",0.8691
42003480200,"Pittsburgh, PA",0.8691
36063023902,"Lockport, NY",0.8691
48085030304,"Prosper, TX",0.869
55025003001,"Madison, WI",0.869
55073000400,"Wausau, WI",0.869
18141011202,"Notre Dame, IN",0.869
30109000100,"Wibaux, MT",0.869
25017383901,"Framingham, MA",0.8689
55087010602,"Appleton, WI",0.8689
25021441202,"Wrentham, MA",0.8689
25017316101,"Billerica, MA",0.8689
29095013904,"Lee's Summit, MO",0.8689
1013953500,"Georgiana, AL",0.8689
27113090400,"Thief River Falls, MN",0.8688
31151960900,"Wilber, NE",0.8688
25023506102,"Marshfield, MA",0.8688
27019091201,"Norwood Young America, MN",0.8688
17161023000,"Rock Island, IL",0.8688
6075030600,"Forest Hill Extension, San Francisco, CA",0.8688
6041118100,"San Anselmo, CA",0.8688
55133201503,"Weather Creek, New Berlin, WI",0.8688
27053025801,"West Bloomington, Bloomington, MN",0.8688
31153010621,"La Vista, NE",0.8687
36059520600,"Farmingdale, NY",0.8687
42051262000,"Uniontown, PA",0.8687
23019006300,"Orono, Orono, ME",0.8687
42003413201,"Pittsburgh, PA",0.8687
27003050220,"Andover, MN",0.8687
27037060738,"Burnsville, MN",0.8687
39049007201,"Westerville, OH",0.8687
55087011400,"Appleton, WI",0.8686
42107000400,"Schuylkill County, PA",0.8686
27037060820,"Lakeville, MN",0.8686
31153010624,"Papillion, NE",0.8686
27169670500,"Winona, MN",0.8686
25015821500,"Hatfield, MA",0.8685
42079216900,"Luzerne County, PA",0.8685
46103010905,"Rapid City, SD",0.8685
12099005923,"Boynton Beach, FL",0.8685
42043022501,"Harrisburg, PA",0.8685
19175190400,"Creston, IA",0.8685
18097381201,"Perry Township, Indianapolis, IN",0.8685
19045000600,"Clinton, IA",0.8685
36055014504,"Rochester, NY",0.8685
34021002903,"Hamilton Township, NJ",0.8685
27053026610,"Plymouth, MN",0.8685
55069960700,"Merrill, WI",0.8684
26099261400,"Warren Woods, Warren, MI",0.8684
18003011900,"Monroeville, IN",0.8684
36029013502,"Orchard Park, NY",0.8684
18037953400,"Jasper, IN",0.8684
19097950400,"Bellevue, IA",0.8684
25017317201,"Chelmsford, MA",0.8684
38015011001,"Bismarck, ND",0.8683
27053025907,"West Bloomington, Bloomington, MN",0.8683
34005702915,"Mount Laurel, NJ",0.8683
38049955900,"Voltaire, ND",0.8683
36047028501,"Kings County, NY",0.8683
27085950300,"Hutchinson, MN",0.8683
19023070500,"Shell Rock, IA",0.8683
27083360100,"Marshall, MN",0.8683
34019011304,"Flemington, NJ",0.8682
27027030202,"Barnesville, MN",0.8682
27103480300,"Saint Peter, MN",0.8682
27103480501,"North Mankato, MN",0.8682
36103146103,"Bay Shore, NY",0.8682
36029017300,"West Seneca, NY",0.8682
36055014501,"Rochester, NY",0.8682
27045960400,"Preston, MN",0.8682
27037060826,"Apple Valley, MN",0.8682
36023970300,"Homer, NY",0.8682
12081001913,"Parrish, FL",0.8682
27019090503,"Excelsior, MN",0.8682
8059012032,"Doubleheader, Conifer, CO",0.8681
36081061200,"Queens County, NY",0.8681
31109003401,"West A, Lincoln, NE",0.8681
38017010307,"Rose Creek, Fargo, ND",0.8681
29151490300,"Freeburg, MO",0.8681
20091053417,"Overland Park, KS",0.8681
27067780100,"New London, MN",0.8681
51680001800,"Mayfield, Lynchburg, VA",0.8681
15009031000,"Wailuku, HI",0.8681
27067770900,"Willmar, MN",0.868
27173970400,"Wood Lake, MN",0.868
31055007449,"West Omaha, Omaha, NE",0.868
19013003001,"Waterloo, IA",0.868
9013535100,"Ellington, CT",0.868
27167950200,"Breckenridge, MN",0.868
26065004302,"Grand River, East Lansing, MI",0.868
39173021100,"Pemberville, OH",0.868
8109977600,"Moffat, CO",0.868
37031970903,"Emerald Isle, NC",0.868
42069112901,"Lackawanna County, PA",0.868
19155021701,"Oakland, IA",0.868
19105070600,"Monticello, IA",0.8679
42007605500,"Monaca, PA",0.8679
39035160800,"Lakewood, OH",0.8679
55009001802,"Green Bay, WI",0.8679
38015011200,"Bismarck, ND",0.8679
17031060300,"Lake View, Chicago, IL",0.8678
27109001502,"Elton Hills, Rochester, MN",0.8678
55097960500,"Stevens Point, WI",0.8678
9001020700,"Newfield - Westover - Turn of River, Stamford, CT",0.8678
21111011004,"Louisville, KY",0.8678
19103001400,"Lucas, Iowa City, IA",0.8678
55085970101,"Three Lakes, WI",0.8677
36059404300,"Bellerose Terrace, Floral Park, NY",0.8677
21111009900,"Louisville, KY",0.8677
33005971401,"Keene, NH",0.8677
4019000500,"Tucson, AZ",0.8677
55025010904,"Middleton, WI",0.8677
55087012602,"Hortonville, WI",0.8676
38015011300,"Lincoln, ND",0.8676
27137013300,"Eveleth, MN",0.8676
55093960600,"Pierce County, WI",0.8676
51680000100,"Peakland, Lynchburg, VA",0.8676
55025011503,"Sun Prairie, WI",0.8676
37025041302,"Moss Creek, Concord, NC",0.8676
36083041100,"Troy, NY",0.8676
55133201506,"Regal Manors, New Berlin, WI",0.8676
55141011200,"Wisconsin Rapids, WI",0.8676
36059520002,"Bethpage, NY",0.8675
27111961000,"Fergus Falls, MN",0.8675
42049003000,"Erie, PA",0.8675
20091053423,"Brookhighland, Overland Park, KS",0.8675
55087012300,"Kaukauna, WI",0.8675
31055007311,"North Central Omaha, Omaha, NE",0.8675
37011930200,"Linville, NC",0.8675
31153010634,"Omaha, NE",0.8675
36059303302,"Williston Park, NY",0.8675
26027001200,"Edwardsburg, MI",0.8675
36029013300,"Hamburg, NY",0.8674
27037060818,"Farmington, MN",0.8674
27037060733,"Eagan, MN",0.8674
17027900602,"New Baden, IL",0.8674
55039041300,"North Fond du Lac, WI",0.8674
17049950100,"Teutopolis, IL",0.8674
55045960500,"Monroe, WI",0.8674
36085012200,"Richmond County, NY",0.8674
42125773200,"Monongahela, PA",0.8674
55133201900,"Muskego, WI",0.8674
36075021103,"Fulton, NY",0.8674
35043940600,"Jemez Pueblo, NM",0.8673
42021011000,"Johnstown, PA",0.8673
38017010201,"West Fargo, ND",0.8673
36093033400,"Schenectady, NY",0.8673
9001220200,"New Fairfield, CT",0.8673
27145010200,"Saint Joseph, MN",0.8673
55043961200,"Hazel Green, WI",0.8673
31175971400,"Ord, NE",0.8673
27009021101,"Sauk Rapids, MN",0.8673
42003496102,"Elizabeth, PA",0.8672
26121001500,"North Muskegon, MI",0.8672
36103158410,"Shoreham, NY",0.8672
26161410200,"College Heights, Ypsilanti, MI",0.8672
19171290300,"Garwin, IA",0.8672
18063210608,"Plainfield, IN",0.8672
29189220701,"St. Louis, MO",0.8672
19109950500,"Algona, IA",0.8671
9003497400,"West Hartford, CT",0.8671
42043024300,"Hershey, PA",0.8671
39035183401,"Shaker Heights, OH",0.8671
23007970601,"Rangeley, ME",0.8671
19027960200,"Arcadia, IA",0.8671
27085950200,"Hutchinson, MN",0.8671
36087012600,"Pearl River, NY",0.8671
46065977700,"Pierre, SD",0.8671
55117001100,"Sheboygan, WI",0.8671
19113000205,"Cedar Rapids, IA",0.8671
55029100900,"Sturgeon Bay, WI",0.8671
19163011900,"Davenport, IA",0.8671
55009021400,"De Pere, WI",0.867
18085962400,"Mentone, IN",0.867
24021740200,"Walkersville, MD",0.867
27137014100,"Babbitt, MN",0.867
39173022100,"Wayne, OH",0.867
42069101700,"Scranton, PA",0.867
36103135005,"Saint James, NY",0.867
55043960800,"Potosi, WI",0.867
42049002800,"Erie, PA",0.867
9003430400,"Milldale, Southington, CT",0.867
27145011301,"Saint Joseph, MN",0.8669
44007014501,"Cranston, RI",0.8669
36091062602,"Rexford, NY",0.8669
42129803400,"Irwin, PA",0.8669
9003460301,"Unionville, Farmington, CT",0.8669
55133201505,"Regal Manors South, New Berlin, WI",0.8669
27127750400,"Wabasso, MN",0.8669
27003050707,"Minneapolis, MN",0.8669
25013813404,"East Longmeadow, MA",0.8669
55131470204,"Germantown, WI",0.8668
31109003604,"Lincoln, NE",0.8668
36029007902,"A. Hamilton / St. Amelia's, Tonawanda, NY",0.8668
42021011100,"Johnstown, PA",0.8668
27109002100,"Stewartville, MN",0.8668
55113100500,"Hayward, WI",0.8668
27003050609,"Coon Rapids, MN",0.8668
36029014207,"Lancaster, NY",0.8668
27009021102,"Sauk Rapids, MN",0.8668
27165950100,"Madelia, MN",0.8667
38099958300,"Adams, ND",0.8667
9007570300,"Cromwell, CT",0.8667
26163595200,"Riverview, MI",0.8667
27039950300,"Claremont, MN",0.8667
26017285500,"Bay City, MI",0.8667
55117001000,"Sheboygan, WI",0.8667
19057000700,"Burlington, IA",0.8666
31109003717,"Lincoln, NE",0.8665
55025011504,"Sun Prairie, WI",0.8665
31157953300,"Scottsbluff, NE",0.8665
27037060302,"South Saint Paul, MN",0.8665
40139951000,"Texhoma, OK",0.8665
17043842601,"Wheaton, IL",0.8665
36055010300,"West Irondequoit, Rochester, NY",0.8665
36119001800,"Northwest Yonkers, Yonkers, NY",0.8665
27093560300,"Litchfield, MN",0.8665
27055020200,"Hokah, MN",0.8665
31055007472,"Omaha, NE",0.8664
19043070600,"Strawberry Point, IA",0.8664
27027020600,"Moorhead, MN",0.8664
34013021801,"West Caldwell, NJ",0.8664
18091041100,"Michigan City, IN",0.8664
55141010100,"Auburndale, WI",0.8664
20091052410,"Stoneridge Manor, Lenexa, KS",0.8664
27041450900,"Alexandria, MN",0.8663
39107967500,"Celina, OH",0.8663
19011960200,"Garrison, IA",0.8663
31055007429,"Harvey Oaks, Omaha, NE",0.8663
42079210200,"Dupont, PA",0.8663
27047181000,"Glenville, MN",0.8663
27163070204,"Hugo, MN",0.8663
39085203000,"Western Reserve Estates, Mentor, OH",0.8663
25005642400,"Fall River, MA",0.8663
27139080202,"Savage, MN",0.8662
20057961600,"Ford County, KS",0.8662
55131440104,"Hartford, WI",0.8662
55009010202,"De Pere, WI",0.8662
39095001301,"Ottawa, Toledo, OH",0.8662
36001013801,"Albany, NY",0.8661
27053111600,"Nokomis, Minneapolis, MN",0.8661
55011960500,"Fountain City, WI",0.866
17117956200,"Palmyra, IL",0.866
27037060729,"Eagan, MN",0.866
46135966301,"Yankton, SD",0.866
27003050230,"Lino Lakes, MN",0.866
49043964101,"Coalville, UT",0.866
46099010406,"Sioux Falls, SD",0.866
34003033300,"Maywood, NJ",0.866
27037060824,"Apple Valley, MN",0.8659
32003005015,"Las Vegas, NV",0.8659
46099010200,"Colton, SD",0.8659
36103158203,"Setauket- East Setauket, NY",0.8659
19017004100,"Waverly, IA",0.8658
55109120700,"Glenwood City, WI",0.8658
19113000800,"Noelridge Park, Cedar Rapids, IA",0.8658
31109001102,"Lincoln, NE",0.8658
20091053421,"Forest Glen, Overland Park, KS",0.8657
44003022400,"East Greenwich, RI",0.8657
42091208703,"Pottstown, PA",0.8657
27053022400,"Bronx Park, Saint Louis Park, MN",0.8657
19043070500,"Colesburg, IA",0.8657
21111012301,"Cloverleaf, Louisville, KY",0.8657
21111007900,"Crescent Hill, Louisville, KY",0.8657
27013171500,"Vernon Center, MN",0.8656
17161022000,"Stewartville, Moline, IL",0.8656
39049010100,"Easton, Columbus, OH",0.8656
55117010800,"Sheboygan, WI",0.8656
19015020600,"Woodward, IA",0.8656
36029010809,"Buffalo, NY",0.8656
24005408602,"Lutherville-Timonium, MD",0.8656
19105070100,"Monticello, IA",0.8656
38073969100,"Lisbon, ND",0.8656
55081950100,"Tomah, WI",0.8656
34003033100,"Maywood, NJ",0.8655
8069002401,"Red Feather Lakes, CO",0.8655
42049010902,"Erie, PA",0.8655
15009030100,"Hana, HI",0.8655
27003050210,"Forest Lake, MN",0.8655
17031090200,"Edison Park, Chicago, IL",0.8655
27093560200,"Litchfield, MN",0.8654
17031090300,"Edison Park, Chicago, IL",0.8654
42077005402,"New Tripoli, PA",0.8654
34005704008,"Evesham Township, NJ",0.8654
24005490602,"Baltimore, MD",0.8654
8005086600,"Heritage Eagle Bend, Aurora, CO",0.8654
55079101800,"West Allis, WI",0.8654
39143961100,"Gibsonburg, OH",0.8653
42101035900,"Northeast Philadelphia, Philadelphia, PA",0.8653
44007012802,"North Smithfield, RI",0.8653
36059412000,"Lynbrook, NY",0.8653
27123033300,"Merriam Park West, Saint Paul, MN",0.8653
36087010102,"Stony Point, NY",0.8653
17015960600,"Thomson, IL",0.8652
55087010800,"Appleton, WI",0.8652
27169670600,"Winona, MN",0.8652
55025000401,"Westmorland, Madison, WI",0.8652
34023006604,"East Brunswick, NJ",0.8652
27123035100,"Macalester - Groveland, Saint Paul, MN",0.8652
17001001002,"Quincy, IL",0.8652
24027606805,"Laurel, MD",0.8652
19113010300,"Central City, IA",0.8651
27145010900,"Belgrade, MN",0.8651
9003487201,"South Windsor, CT",0.8651
29135385400,"Tipton, MO",0.8651
36001014612,"Altamont, NY",0.8651
19113010600,"Palo, IA",0.8651
55035000502,"Eau Claire, WI",0.8651
51085321403,"Mechanicsville, VA",0.8651
27089080400,"Warren, MN",0.8651
27125010200,"Red Lake Falls, MN",0.865
17155954500,"Granville, IL",0.865
55071010200,"Whitelaw, WI",0.865
19193000500,"Sioux City, IA",0.865
27093560400,"Litchfield, MN",0.865
26125128200,"Orion charter Township, MI",0.865
21037053302,"Wilder, KY",0.865
21111010500,"Saint Matthews, KY",0.8649
17167001004,"Springfield, IL",0.8649
55079019000,"Jackson Park, Milwaukee, WI",0.8649
27095170500,"Milaca, MN",0.8649
55043960400,"Bloomington, WI",0.8649
36067012800,"Syracuse, NY",0.8649
27037060906,"Farmington, MN",0.8649
42049011507,"Erie, PA",0.8649
17011964900,"Princeton, IL",0.8649
55073001700,"Hatley, WI",0.8649
36029013202,"Hamburg, NY",0.8648
36029013001,"Buffalo, NY",0.8648
42079210100,"Pittston, PA",0.8648
42019912101,"Cranberry Township, PA",0.8648
15003007503,"Aiea, HI",0.8648
25017341500,"Malden, MA",0.8648
26045020101,"Waverly, Lansing, MI",0.8648
55087011900,"Little Chute, WI",0.8648
36007013202,"Endwell, NY",0.8648
42095017702,"Bethlehem, PA",0.8648
34023008406,"Kendall Park, South Brunswick Township, NJ",0.8648
46065977800,"Pierre, SD",0.8647
55063001200,"La Crosse, WI",0.8647
27123041700,"Roseville, MN",0.8647
26147633100,"North Street, MI",0.8647
19061001102,"Dubuque, IA",0.8647
42021012300,"Loretto, PA",0.8647
31019969203,"Kearney, NE",0.8647
17001000500,"Quincy, IL",0.8647
55075960800,"Crivitz, WI",0.8647
27037060819,"Lakeville, MN",0.8646
21117064800,"Fort Mitchell, KY",0.8646
